4,"('[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]', 0)","('[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]', 1)",4,,,,,,,,,,,,
9,"('[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]', 0)","('[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]', 1)",4,,,,,,,,,,,,
0,"('[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]', 0)","('[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]', 1)",5,,,,,,,,,,,,
1,"('[0, 1, 0, 1, 0, 0, 1, 0, 0, 1]', 0)","('[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]', 1)",6,,,,,,,,,,,,
3,"('[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]', 0)","('[1, 0, 0, 0, 0, 1, 0, 1, 1, 0]', 1)",6,,,,,,,,,,,,
5,"('[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]', 1)",6,,,,,,,,,,,,
6,"('[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]', 0)","('[0, 1, 1, 0, 1, 0, 0, 0, 0, 1]', 1)",6,,,,,,,,,,,,
7,"('[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]', 0)","('[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]', 1)",6,,,,,,,,,,,,
2,"('[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]', 0)","('[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]', 1)",7,,,,,,,,,,,,
8,"('[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]', 0)","('[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]', 1)",15,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,0,0,1,0,1,0,1,0,1,0
,,,,,,0,0,0,0,1,1,0,1,1,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,1,0,0,1,0,1,0,1,0,0
,,,,,,0,1,1,0,0,0,0,1,1,0
