"(4, 10, 12)","[1, 2, 0, 5]","[3, 4, 6, 1]","[3, 5, 5, 1]",28,29,3,20
"(4, 10, 13)","[1, 2, 0, 5]","[3, 4, 6, 1]","[3, 5, 0, 2]",28,20,12,20
"(4, 11, 14)","[1, 2, 0, 5]","[3, 4, 2, 2]","[3, 6, 4, 1]",20,30,10,20
"(4, 13, 14)","[1, 2, 0, 5]","[3, 5, 0, 2]","[3, 6, 4, 1]",20,30,10,20
"(0, 4, 8)","[1, 2, 8, 1]","[1, 2, 0, 5]","[2, 4, 6, 1]",24,7,27,19.33333333
"(0, 4, 9)","[1, 2, 8, 1]","[1, 2, 0, 5]","[2, 4, 2, 2]",24,15,19,19.33333333
"(2, 4, 12)","[1, 2, 4, 3]","[1, 2, 0, 5]","[3, 5, 5, 1]",12,17,29,19.33333333
"(3, 4, 12)","[1, 2, 2, 4]","[1, 2, 0, 5]","[3, 5, 5, 1]",6,23,29,19.33333333
"(4, 5, 10)","[1, 2, 0, 5]","[2, 3, 7, 1]","[3, 4, 6, 1]",26,28,4,19.33333333
"(4, 5, 11)","[1, 2, 0, 5]","[2, 3, 7, 1]","[3, 4, 2, 2]",26,20,12,19.33333333
"(4, 6, 12)","[1, 2, 0, 5]","[2, 3, 4, 2]","[3, 5, 5, 1]",19,29,10,19.33333333
"(4, 7, 12)","[1, 2, 0, 5]","[2, 3, 1, 3]","[3, 5, 5, 1]",12,29,17,19.33333333
"(4, 9, 12)","[1, 2, 0, 5]","[2, 4, 2, 2]","[3, 5, 5, 1]",19,29,10,19.33333333
"(4, 11, 12)","[1, 2, 0, 5]","[3, 4, 2, 2]","[3, 5, 5, 1]",20,29,9,19.33333333
"(4, 12, 13)","[1, 2, 0, 5]","[3, 5, 5, 1]","[3, 5, 0, 2]",29,20,9,19.33333333
"(0, 3, 13)","[1, 2, 8, 1]","[1, 2, 2, 4]","[3, 5, 0, 2]",18,20,18,18.66666667
"(0, 3, 14)","[1, 2, 8, 1]","[1, 2, 2, 4]","[3, 6, 4, 1]",18,14,24,18.66666667
"(1, 4, 10)","[1, 2, 6, 2]","[1, 2, 0, 5]","[3, 4, 6, 1]",18,10,28,18.66666667
"(2, 4, 10)","[1, 2, 4, 3]","[1, 2, 0, 5]","[3, 4, 6, 1]",12,16,28,18.66666667
"(3, 4, 10)","[1, 2, 2, 4]","[1, 2, 0, 5]","[3, 4, 6, 1]",6,22,28,18.66666667
"(4, 5, 8)","[1, 2, 0, 5]","[2, 3, 7, 1]","[2, 4, 6, 1]",26,27,3,18.66666667
"(4, 5, 9)","[1, 2, 0, 5]","[2, 3, 7, 1]","[2, 4, 2, 2]",26,19,11,18.66666667
"(4, 6, 10)","[1, 2, 0, 5]","[2, 3, 4, 2]","[3, 4, 6, 1]",19,28,9,18.66666667
"(4, 7, 10)","[1, 2, 0, 5]","[2, 3, 1, 3]","[3, 4, 6, 1]",12,28,16,18.66666667
"(4, 10, 11)","[1, 2, 0, 5]","[3, 4, 6, 1]","[3, 4, 2, 2]",28,20,8,18.66666667
"(0, 4, 5)","[1, 2, 8, 1]","[1, 2, 0, 5]","[2, 3, 7, 1]",24,4,26,18
"(0, 4, 6)","[1, 2, 8, 1]","[1, 2, 0, 5]","[2, 3, 4, 2]",24,11,19,18
"(0, 4, 7)","[1, 2, 8, 1]","[1, 2, 0, 5]","[2, 3, 1, 3]",24,18,12,18
"(1, 4, 8)","[1, 2, 6, 2]","[1, 2, 0, 5]","[2, 4, 6, 1]",18,9,27,18
"(2, 4, 8)","[1, 2, 4, 3]","[1, 2, 0, 5]","[2, 4, 6, 1]",12,15,27,18
"(3, 4, 8)","[1, 2, 2, 4]","[1, 2, 0, 5]","[2, 4, 6, 1]",6,21,27,18
"(3, 5, 13)","[1, 2, 2, 4]","[2, 3, 7, 1]","[3, 5, 0, 2]",20,18,16,18
"(3, 5, 14)","[1, 2, 2, 4]","[2, 3, 7, 1]","[3, 6, 4, 1]",20,24,10,18
"(4, 6, 8)","[1, 2, 0, 5]","[2, 3, 4, 2]","[2, 4, 6, 1]",19,27,8,18
"(4, 7, 8)","[1, 2, 0, 5]","[2, 3, 1, 3]","[2, 4, 6, 1]",12,27,15,18
"(4, 8, 9)","[1, 2, 0, 5]","[2, 4, 6, 1]","[2, 4, 2, 2]",27,19,8,18
"(0, 3, 12)","[1, 2, 8, 1]","[1, 2, 2, 4]","[3, 5, 5, 1]",18,11,23,17.33333333
"(1, 3, 14)","[1, 2, 6, 2]","[1, 2, 2, 4]","[3, 6, 4, 1]",12,16,24,17.33333333
"(1, 4, 5)","[1, 2, 6, 2]","[1, 2, 0, 5]","[2, 3, 7, 1]",18,8,26,17.33333333
"(1, 4, 13)","[1, 2, 6, 2]","[1, 2, 0, 5]","[3, 5, 0, 2]",18,14,20,17.33333333
"(2, 4, 5)","[1, 2, 4, 3]","[1, 2, 0, 5]","[2, 3, 7, 1]",12,14,26,17.33333333
"(3, 4, 5)","[1, 2, 2, 4]","[1, 2, 0, 5]","[2, 3, 7, 1]",6,20,26,17.33333333
"(3, 8, 13)","[1, 2, 2, 4]","[2, 4, 6, 1]","[3, 5, 0, 2]",21,18,13,17.33333333
"(3, 8, 14)","[1, 2, 2, 4]","[2, 4, 6, 1]","[3, 6, 4, 1]",21,24,7,17.33333333
"(3, 10, 13)","[1, 2, 2, 4]","[3, 4, 6, 1]","[3, 5, 0, 2]",22,18,12,17.33333333
"(3, 10, 14)","[1, 2, 2, 4]","[3, 4, 6, 1]","[3, 6, 4, 1]",22,24,6,17.33333333
"(3, 13, 14)","[1, 2, 2, 4]","[3, 5, 0, 2]","[3, 6, 4, 1]",18,24,10,17.33333333
"(4, 5, 6)","[1, 2, 0, 5]","[2, 3, 7, 1]","[2, 3, 4, 2]",26,19,7,17.33333333
"(4, 5, 7)","[1, 2, 0, 5]","[2, 3, 7, 1]","[2, 3, 1, 3]",26,12,14,17.33333333
"(0, 7, 14)","[1, 2, 8, 1]","[2, 3, 1, 3]","[3, 6, 4, 1]",18,14,18,16.66666667
"(3, 5, 12)","[1, 2, 2, 4]","[2, 3, 7, 1]","[3, 5, 5, 1]",20,23,7,16.66666667
"(3, 7, 14)","[1, 2, 2, 4]","[2, 3, 1, 3]","[3, 6, 4, 1]",8,24,18,16.66666667
"(3, 12, 13)","[1, 2, 2, 4]","[3, 5, 5, 1]","[3, 5, 0, 2]",23,18,9,16.66666667
"(3, 12, 14)","[1, 2, 2, 4]","[3, 5, 5, 1]","[3, 6, 4, 1]",23,24,3,16.66666667
"(0, 1, 4)","[1, 2, 8, 1]","[1, 2, 6, 2]","[1, 2, 0, 5]",6,24,18,16
"(0, 2, 4)","[1, 2, 8, 1]","[1, 2, 4, 3]","[1, 2, 0, 5]",12,24,12,16
"(0, 2, 13)","[1, 2, 8, 1]","[1, 2, 4, 3]","[3, 5, 0, 2]",12,20,16,16
"(0, 3, 4)","[1, 2, 8, 1]","[1, 2, 2, 4]","[1, 2, 0, 5]",18,24,6,16
"(0, 3, 10)","[1, 2, 8, 1]","[1, 2, 2, 4]","[3, 4, 6, 1]",18,8,22,16
"(0, 3, 11)","[1, 2, 8, 1]","[1, 2, 2, 4]","[3, 4, 2, 2]",18,16,14,16
"(0, 7, 13)","[1, 2, 8, 1]","[2, 3, 1, 3]","[3, 5, 0, 2]",18,20,10,16
"(1, 3, 12)","[1, 2, 6, 2]","[1, 2, 2, 4]","[3, 5, 5, 1]",12,13,23,16
"(1, 4, 11)","[1, 2, 6, 2]","[1, 2, 0, 5]","[3, 4, 2, 2]",18,10,20,16
"(2, 3, 14)","[1, 2, 4, 3]","[1, 2, 2, 4]","[3, 6, 4, 1]",6,18,24,16
"(2, 4, 13)","[1, 2, 4, 3]","[1, 2, 0, 5]","[3, 5, 0, 2]",12,16,20,16
"(3, 6, 14)","[1, 2, 2, 4]","[2, 3, 4, 2]","[3, 6, 4, 1]",13,24,11,16
"(3, 7, 12)","[1, 2, 2, 4]","[2, 3, 1, 3]","[3, 5, 5, 1]",8,23,17,16
"(3, 8, 10)","[1, 2, 2, 4]","[2, 4, 6, 1]","[3, 4, 6, 1]",21,22,5,16
"(3, 8, 11)","[1, 2, 2, 4]","[2, 4, 6, 1]","[3, 4, 2, 2]",21,14,13,16
"(3, 8, 12)","[1, 2, 2, 4]","[2, 4, 6, 1]","[3, 5, 5, 1]",21,23,4,16
"(3, 9, 10)","[1, 2, 2, 4]","[2, 4, 2, 2]","[3, 4, 6, 1]",13,22,13,16
"(3, 9, 14)","[1, 2, 2, 4]","[2, 4, 2, 2]","[3, 6, 4, 1]",13,24,11,16
"(3, 10, 12)","[1, 2, 2, 4]","[3, 4, 6, 1]","[3, 5, 5, 1]",22,23,3,16
"(3, 11, 14)","[1, 2, 2, 4]","[3, 4, 2, 2]","[3, 6, 4, 1]",14,24,10,16
"(4, 6, 13)","[1, 2, 0, 5]","[2, 3, 4, 2]","[3, 5, 0, 2]",19,20,9,16
"(0, 3, 8)","[1, 2, 8, 1]","[1, 2, 2, 4]","[2, 4, 6, 1]",18,7,21,15.33333333
"(0, 3, 9)","[1, 2, 8, 1]","[1, 2, 2, 4]","[2, 4, 2, 2]",18,15,13,15.33333333
"(0, 7, 12)","[1, 2, 8, 1]","[2, 3, 1, 3]","[3, 5, 5, 1]",18,11,17,15.33333333
"(1, 4, 9)","[1, 2, 6, 2]","[1, 2, 0, 5]","[2, 4, 2, 2]",18,9,19,15.33333333
"(1, 7, 14)","[1, 2, 6, 2]","[2, 3, 1, 3]","[3, 6, 4, 1]",12,16,18,15.33333333
"(2, 3, 12)","[1, 2, 4, 3]","[1, 2, 2, 4]","[3, 5, 5, 1]",6,17,23,15.33333333
"(2, 5, 13)","[1, 2, 4, 3]","[2, 3, 7, 1]","[3, 5, 0, 2]",14,16,16,15.33333333
"(3, 5, 10)","[1, 2, 2, 4]","[2, 3, 7, 1]","[3, 4, 6, 1]",20,22,4,15.33333333
"(3, 5, 11)","[1, 2, 2, 4]","[2, 3, 7, 1]","[3, 4, 2, 2]",20,14,12,15.33333333
"(3, 6, 12)","[1, 2, 2, 4]","[2, 3, 4, 2]","[3, 5, 5, 1]",13,23,10,15.33333333
"(3, 7, 10)","[1, 2, 2, 4]","[2, 3, 1, 3]","[3, 4, 6, 1]",8,22,16,15.33333333
"(3, 9, 12)","[1, 2, 2, 4]","[2, 4, 2, 2]","[3, 5, 5, 1]",13,23,10,15.33333333
"(3, 11, 12)","[1, 2, 2, 4]","[3, 4, 2, 2]","[3, 5, 5, 1]",14,23,9,15.33333333
"(0, 2, 14)","[1, 2, 8, 1]","[1, 2, 4, 3]","[3, 6, 4, 1]",12,14,18,14.66666667
"(0, 3, 7)","[1, 2, 8, 1]","[1, 2, 2, 4]","[2, 3, 1, 3]",18,18,8,14.66666667
"(0, 13, 14)","[1, 2, 8, 1]","[3, 5, 0, 2]","[3, 6, 4, 1]",20,14,10,14.66666667
"(1, 3, 10)","[1, 2, 6, 2]","[1, 2, 2, 4]","[3, 4, 6, 1]",12,10,22,14.66666667
"(1, 3, 13)","[1, 2, 6, 2]","[1, 2, 2, 4]","[3, 5, 0, 2]",12,14,18,14.66666667
"(2, 3, 10)","[1, 2, 4, 3]","[1, 2, 2, 4]","[3, 4, 6, 1]",6,16,22,14.66666667
"(2, 4, 11)","[1, 2, 4, 3]","[1, 2, 0, 5]","[3, 4, 2, 2]",12,12,20,14.66666667
"(2, 8, 13)","[1, 2, 4, 3]","[2, 4, 6, 1]","[3, 5, 0, 2]",15,16,13,14.66666667
"(2, 10, 13)","[1, 2, 4, 3]","[3, 4, 6, 1]","[3, 5, 0, 2]",16,16,12,14.66666667
"(2, 13, 14)","[1, 2, 4, 3]","[3, 5, 0, 2]","[3, 6, 4, 1]",16,18,10,14.66666667
"(3, 4, 13)","[1, 2, 2, 4]","[1, 2, 0, 5]","[3, 5, 0, 2]",6,18,20,14.66666667
"(3, 5, 8)","[1, 2, 2, 4]","[2, 3, 7, 1]","[2, 4, 6, 1]",20,21,3,14.66666667
"(3, 5, 9)","[1, 2, 2, 4]","[2, 3, 7, 1]","[2, 4, 2, 2]",20,13,11,14.66666667
"(3, 6, 10)","[1, 2, 2, 4]","[2, 3, 4, 2]","[3, 4, 6, 1]",13,22,9,14.66666667
"(3, 7, 8)","[1, 2, 2, 4]","[2, 3, 1, 3]","[2, 4, 6, 1]",8,21,15,14.66666667
"(3, 10, 11)","[1, 2, 2, 4]","[3, 4, 6, 1]","[3, 4, 2, 2]",22,14,8,14.66666667
"(4, 6, 11)","[1, 2, 0, 5]","[2, 3, 4, 2]","[3, 4, 2, 2]",19,20,5,14.66666667
"(4, 9, 11)","[1, 2, 0, 5]","[2, 4, 2, 2]","[3, 4, 2, 2]",19,20,5,14.66666667
"(4, 9, 13)","[1, 2, 0, 5]","[2, 4, 2, 2]","[3, 5, 0, 2]",19,20,5,14.66666667
"(4, 11, 13)","[1, 2, 0, 5]","[3, 4, 2, 2]","[3, 5, 0, 2]",20,20,4,14.66666667
"(0, 3, 5)","[1, 2, 8, 1]","[1, 2, 2, 4]","[2, 3, 7, 1]",18,4,20,14
"(0, 3, 6)","[1, 2, 8, 1]","[1, 2, 2, 4]","[2, 3, 4, 2]",18,11,13,14
"(0, 7, 10)","[1, 2, 8, 1]","[2, 3, 1, 3]","[3, 4, 6, 1]",18,8,16,14
"(0, 7, 11)","[1, 2, 8, 1]","[2, 3, 1, 3]","[3, 4, 2, 2]",18,16,8,14
"(1, 3, 8)","[1, 2, 6, 2]","[1, 2, 2, 4]","[2, 4, 6, 1]",12,9,21,14
"(1, 4, 6)","[1, 2, 6, 2]","[1, 2, 0, 5]","[2, 3, 4, 2]",18,5,19,14
"(1, 4, 7)","[1, 2, 6, 2]","[1, 2, 0, 5]","[2, 3, 1, 3]",18,12,12,14
"(1, 7, 12)","[1, 2, 6, 2]","[2, 3, 1, 3]","[3, 5, 5, 1]",12,13,17,14
"(2, 3, 8)","[1, 2, 4, 3]","[1, 2, 2, 4]","[2, 4, 6, 1]",6,15,21,14
"(2, 4, 9)","[1, 2, 4, 3]","[1, 2, 0, 5]","[2, 4, 2, 2]",12,11,19,14
"(2, 5, 14)","[1, 2, 4, 3]","[2, 3, 7, 1]","[3, 6, 4, 1]",14,18,10,14
"(2, 7, 14)","[1, 2, 4, 3]","[2, 3, 1, 3]","[3, 6, 4, 1]",6,18,18,14
"(2, 12, 13)","[1, 2, 4, 3]","[3, 5, 5, 1]","[3, 5, 0, 2]",17,16,9,14
"(3, 5, 7)","[1, 2, 2, 4]","[2, 3, 7, 1]","[2, 3, 1, 3]",20,8,14,14
"(3, 6, 8)","[1, 2, 2, 4]","[2, 3, 4, 2]","[2, 4, 6, 1]",13,21,8,14
"(3, 8, 9)","[1, 2, 2, 4]","[2, 4, 6, 1]","[2, 4, 2, 2]",21,13,8,14
"(4, 6, 9)","[1, 2, 0, 5]","[2, 3, 4, 2]","[2, 4, 2, 2]",19,19,4,14
"(4, 7, 13)","[1, 2, 0, 5]","[2, 3, 1, 3]","[3, 5, 0, 2]",12,20,10,14
"(5, 7, 14)","[2, 3, 7, 1]","[2, 3, 1, 3]","[3, 6, 4, 1]",14,10,18,14
"(0, 1, 13)","[1, 2, 8, 1]","[1, 2, 6, 2]","[3, 5, 0, 2]",6,20,14,13.33333333
"(0, 2, 11)","[1, 2, 8, 1]","[1, 2, 4, 3]","[3, 4, 2, 2]",12,16,12,13.33333333
"(0, 2, 12)","[1, 2, 8, 1]","[1, 2, 4, 3]","[3, 5, 5, 1]",12,11,17,13.33333333
"(0, 5, 13)","[1, 2, 8, 1]","[2, 3, 7, 1]","[3, 5, 0, 2]",4,20,16,13.33333333
"(0, 6, 13)","[1, 2, 8, 1]","[2, 3, 4, 2]","[3, 5, 0, 2]",11,20,9,13.33333333
"(0, 7, 8)","[1, 2, 8, 1]","[2, 3, 1, 3]","[2, 4, 6, 1]",18,7,15,13.33333333
"(0, 7, 9)","[1, 2, 8, 1]","[2, 3, 1, 3]","[2, 4, 2, 2]",18,15,7,13.33333333
"(0, 8, 13)","[1, 2, 8, 1]","[2, 4, 6, 1]","[3, 5, 0, 2]",7,20,13,13.33333333
"(0, 9, 13)","[1, 2, 8, 1]","[2, 4, 2, 2]","[3, 5, 0, 2]",15,20,5,13.33333333
"(0, 9, 14)","[1, 2, 8, 1]","[2, 4, 2, 2]","[3, 6, 4, 1]",15,14,11,13.33333333
"(0, 10, 13)","[1, 2, 8, 1]","[3, 4, 6, 1]","[3, 5, 0, 2]",8,20,12,13.33333333
"(0, 11, 13)","[1, 2, 8, 1]","[3, 4, 2, 2]","[3, 5, 0, 2]",16,20,4,13.33333333
"(0, 11, 14)","[1, 2, 8, 1]","[3, 4, 2, 2]","[3, 6, 4, 1]",16,14,10,13.33333333
"(0, 12, 13)","[1, 2, 8, 1]","[3, 5, 5, 1]","[3, 5, 0, 2]",11,20,9,13.33333333
"(1, 2, 14)","[1, 2, 6, 2]","[1, 2, 4, 3]","[3, 6, 4, 1]",6,16,18,13.33333333
"(1, 3, 5)","[1, 2, 6, 2]","[1, 2, 2, 4]","[2, 3, 7, 1]",12,8,20,13.33333333
"(1, 13, 14)","[1, 2, 6, 2]","[3, 5, 0, 2]","[3, 6, 4, 1]",14,16,10,13.33333333
"(2, 3, 5)","[1, 2, 4, 3]","[1, 2, 2, 4]","[2, 3, 7, 1]",6,14,20,13.33333333
"(2, 3, 13)","[1, 2, 4, 3]","[1, 2, 2, 4]","[3, 5, 0, 2]",6,16,18,13.33333333
"(2, 7, 12)","[1, 2, 4, 3]","[2, 3, 1, 3]","[3, 5, 5, 1]",6,17,17,13.33333333
"(2, 8, 11)","[1, 2, 4, 3]","[2, 4, 6, 1]","[3, 4, 2, 2]",15,12,13,13.33333333
"(2, 8, 14)","[1, 2, 4, 3]","[2, 4, 6, 1]","[3, 6, 4, 1]",15,18,7,13.33333333
"(2, 9, 10)","[1, 2, 4, 3]","[2, 4, 2, 2]","[3, 4, 6, 1]",11,16,13,13.33333333
"(2, 9, 14)","[1, 2, 4, 3]","[2, 4, 2, 2]","[3, 6, 4, 1]",11,18,11,13.33333333
"(2, 10, 14)","[1, 2, 4, 3]","[3, 4, 6, 1]","[3, 6, 4, 1]",16,18,6,13.33333333
"(2, 11, 14)","[1, 2, 4, 3]","[3, 4, 2, 2]","[3, 6, 4, 1]",12,18,10,13.33333333
"(3, 4, 11)","[1, 2, 2, 4]","[1, 2, 0, 5]","[3, 4, 2, 2]",6,14,20,13.33333333
"(3, 5, 6)","[1, 2, 2, 4]","[2, 3, 7, 1]","[2, 3, 4, 2]",20,13,7,13.33333333
"(3, 6, 13)","[1, 2, 2, 4]","[2, 3, 4, 2]","[3, 5, 0, 2]",13,18,9,13.33333333
"(4, 7, 11)","[1, 2, 0, 5]","[2, 3, 1, 3]","[3, 4, 2, 2]",12,20,8,13.33333333
"(5, 7, 13)","[2, 3, 7, 1]","[2, 3, 1, 3]","[3, 5, 0, 2]",14,16,10,13.33333333
"(7, 8, 14)","[2, 3, 1, 3]","[2, 4, 6, 1]","[3, 6, 4, 1]",15,18,7,13.33333333
"(7, 10, 14)","[2, 3, 1, 3]","[3, 4, 6, 1]","[3, 6, 4, 1]",16,18,6,13.33333333
"(0, 2, 9)","[1, 2, 8, 1]","[1, 2, 4, 3]","[2, 4, 2, 2]",12,15,11,12.66666667
"(1, 5, 13)","[1, 2, 6, 2]","[2, 3, 7, 1]","[3, 5, 0, 2]",8,14,16,12.66666667
"(1, 7, 10)","[1, 2, 6, 2]","[2, 3, 1, 3]","[3, 4, 6, 1]",12,10,16,12.66666667
"(2, 4, 6)","[1, 2, 4, 3]","[1, 2, 0, 5]","[2, 3, 4, 2]",12,7,19,12.66666667
"(2, 5, 11)","[1, 2, 4, 3]","[2, 3, 7, 1]","[3, 4, 2, 2]",14,12,12,12.66666667
"(2, 5, 12)","[1, 2, 4, 3]","[2, 3, 7, 1]","[3, 5, 5, 1]",14,17,7,12.66666667
"(2, 7, 10)","[1, 2, 4, 3]","[2, 3, 1, 3]","[3, 4, 6, 1]",6,16,16,12.66666667
"(2, 9, 12)","[1, 2, 4, 3]","[2, 4, 2, 2]","[3, 5, 5, 1]",11,17,10,12.66666667
"(2, 11, 12)","[1, 2, 4, 3]","[3, 4, 2, 2]","[3, 5, 5, 1]",12,17,9,12.66666667
"(2, 12, 14)","[1, 2, 4, 3]","[3, 5, 5, 1]","[3, 6, 4, 1]",17,18,3,12.66666667
"(3, 4, 6)","[1, 2, 2, 4]","[1, 2, 0, 5]","[2, 3, 4, 2]",6,13,19,12.66666667
"(3, 4, 9)","[1, 2, 2, 4]","[1, 2, 0, 5]","[2, 4, 2, 2]",6,13,19,12.66666667
"(4, 6, 7)","[1, 2, 0, 5]","[2, 3, 4, 2]","[2, 3, 1, 3]",19,12,7,12.66666667
"(4, 7, 9)","[1, 2, 0, 5]","[2, 3, 1, 3]","[2, 4, 2, 2]",12,19,7,12.66666667
"(5, 7, 12)","[2, 3, 7, 1]","[2, 3, 1, 3]","[3, 5, 5, 1]",14,7,17,12.66666667
"(7, 8, 13)","[2, 3, 1, 3]","[2, 4, 6, 1]","[3, 5, 0, 2]",15,10,13,12.66666667
"(7, 10, 13)","[2, 3, 1, 3]","[3, 4, 6, 1]","[3, 5, 0, 2]",16,10,12,12.66666667
"(7, 12, 14)","[2, 3, 1, 3]","[3, 5, 5, 1]","[3, 6, 4, 1]",17,18,3,12.66666667
"(7, 13, 14)","[2, 3, 1, 3]","[3, 5, 0, 2]","[3, 6, 4, 1]",10,18,10,12.66666667
"(0, 1, 3)","[1, 2, 8, 1]","[1, 2, 6, 2]","[1, 2, 2, 4]",6,18,12,12
"(0, 1, 7)","[1, 2, 8, 1]","[1, 2, 6, 2]","[2, 3, 1, 3]",6,18,12,12
"(0, 1, 14)","[1, 2, 8, 1]","[1, 2, 6, 2]","[3, 6, 4, 1]",6,14,16,12
"(0, 2, 3)","[1, 2, 8, 1]","[1, 2, 4, 3]","[1, 2, 2, 4]",12,18,6,12
"(0, 2, 7)","[1, 2, 8, 1]","[1, 2, 4, 3]","[2, 3, 1, 3]",12,18,6,12
"(0, 2, 10)","[1, 2, 8, 1]","[1, 2, 4, 3]","[3, 4, 6, 1]",12,8,16,12
"(0, 5, 7)","[1, 2, 8, 1]","[2, 3, 7, 1]","[2, 3, 1, 3]",4,18,14,12
"(0, 6, 7)","[1, 2, 8, 1]","[2, 3, 4, 2]","[2, 3, 1, 3]",11,18,7,12
"(0, 6, 14)","[1, 2, 8, 1]","[2, 3, 4, 2]","[3, 6, 4, 1]",11,14,11,12
"(0, 8, 11)","[1, 2, 8, 1]","[2, 4, 6, 1]","[3, 4, 2, 2]",7,16,13,12
"(0, 9, 10)","[1, 2, 8, 1]","[2, 4, 2, 2]","[3, 4, 6, 1]",15,8,13,12
"(0, 9, 11)","[1, 2, 8, 1]","[2, 4, 2, 2]","[3, 4, 2, 2]",15,16,5,12
"(0, 9, 12)","[1, 2, 8, 1]","[2, 4, 2, 2]","[3, 5, 5, 1]",15,11,10,12
"(0, 11, 12)","[1, 2, 8, 1]","[3, 4, 2, 2]","[3, 5, 5, 1]",16,11,9,12
"(1, 2, 4)","[1, 2, 6, 2]","[1, 2, 4, 3]","[1, 2, 0, 5]",6,18,12,12
"(1, 2, 12)","[1, 2, 6, 2]","[1, 2, 4, 3]","[3, 5, 5, 1]",6,13,17,12
"(1, 2, 13)","[1, 2, 6, 2]","[1, 2, 4, 3]","[3, 5, 0, 2]",6,14,16,12
"(1, 3, 4)","[1, 2, 6, 2]","[1, 2, 2, 4]","[1, 2, 0, 5]",12,18,6,12
"(1, 3, 11)","[1, 2, 6, 2]","[1, 2, 2, 4]","[3, 4, 2, 2]",12,10,14,12
"(1, 7, 8)","[1, 2, 6, 2]","[2, 3, 1, 3]","[2, 4, 6, 1]",12,9,15,12
"(1, 7, 13)","[1, 2, 6, 2]","[2, 3, 1, 3]","[3, 5, 0, 2]",12,14,10,12
"(1, 8, 13)","[1, 2, 6, 2]","[2, 4, 6, 1]","[3, 5, 0, 2]",9,14,13,12
"(1, 9, 14)","[1, 2, 6, 2]","[2, 4, 2, 2]","[3, 6, 4, 1]",9,16,11,12
"(1, 10, 13)","[1, 2, 6, 2]","[3, 4, 6, 1]","[3, 5, 0, 2]",10,14,12,12
"(1, 11, 14)","[1, 2, 6, 2]","[3, 4, 2, 2]","[3, 6, 4, 1]",10,16,10,12
"(1, 12, 13)","[1, 2, 6, 2]","[3, 5, 5, 1]","[3, 5, 0, 2]",13,14,9,12
"(2, 5, 9)","[1, 2, 4, 3]","[2, 3, 7, 1]","[2, 4, 2, 2]",14,11,11,12
"(2, 6, 14)","[1, 2, 4, 3]","[2, 3, 4, 2]","[3, 6, 4, 1]",7,18,11,12
"(2, 7, 8)","[1, 2, 4, 3]","[2, 3, 1, 3]","[2, 4, 6, 1]",6,15,15,12
"(2, 8, 10)","[1, 2, 4, 3]","[2, 4, 6, 1]","[3, 4, 6, 1]",15,16,5,12
